KO_ID	KO_function	TARA_155_DCM	TARA_155_MES	TARA_155_SRF	TARA_158_DCM	TARA_158_MES	TARA_158_SRF	TARA_163_MES	TARA_163_SRF	TARA_168_DCM	TARA_168_SRF	TARA_173_DCM	TARA_173_SRF	TARA_175_SRF	TARA_178_SRF	TARA_180_DCM	TARA_180_SRF	TARA_188_DCM	TARA_188_SRF	TARA_189_DCM	TARA_189_MES	TARA_189_SRF	TARA_191_SRF	TARA_193_SRF	TARA_194_DCM	TARA_194_SRF	TARA_196_SRF	TARA_205_MES	TARA_205_SRF	TARA_210_MES	TARA_210_SRF
K09979	uncharacterized protein	535.5879	440.4507	848.1475	142.7287	251.6172	790.215	578.5029	1170.0945	223.313	170.7186	1375.4361	1856.7694	1767.6795	1028.47	1472.2172	322.0723	1186.2922	1417.8014	830.9821	561.2774	829.8379	160.5987	380.34499999999997	1227.7037	466.3489	487.2923	558.7501	1651.1326999999999	563.0211	468.5446
K09980	uncharacterized protein	130.4125	55.131299999999996	78.9746	20.9311	89.9071	6.4928	580.4431999999999	49.807	305.3695	30.2161	323.4618	82.4297	26.9697	173.8044	644.3036	46.76350000000001	251.53910000000002	364.6452	71.5846	68.1387	96.219	49.7108	30.9024	261.99920000000003	81.7603	61.6299	85.8618	183.6391	83.3285	13.4685
K09981	uncharacterized protein	619.5528	805.3568	362.6927	26.0379	829.9661	21.3754	983.0264	74.97540000000001	213.3334	65.9281	413.3872	136.6352	80.4618	226.7665	721.277	1098.5661	615.799	762.8001	188.2764	919.7913	215.8187	396.3222	424.22970000000004	626.3262	304.1715	501.3089	369.5905	454.4234	743.8045999999999	270.7744
K09982	uncharacterized protein	0.0	0.0	0.0	3.71	0.0	0.0	0.0	0.0	4.2067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K09983	uncharacterized protein	338.3454	145.4607	275.4033	30.7315	226.2372	663.4947999999999	438.9681	954.1447000000001	347.588	306.6761	1712.6374	1662.4526	1451.5319	1155.4259	368.4145	1588.1224	1318.4369000000002	1976.9598	821.2835	209.06629999999998	1317.5002	538.5863	790.4601	1709.6263999999999	1190.78	960.6482	610.0857	1862.8945	233.35649999999998	424.3129
K09984	uncharacterized protein	6.0571	0.0	0.0	43.9433	57.4414	23.719099999999997	50.9529	198.3092	423.7697	408.0445	443.5706	180.56199999999998	255.6728	254.78500000000003	404.5556	230.4488	151.2702	251.5606	25.394	40.7335	151.7167	163.9701	162.4744	535.3745	168.7143	224.8049	202.18699999999998	525.7447	28.2059	59.9919
K09985	uncharacterized protein	949.3437	203.9	798.2085999999999	134.6333	182.08089999999999	926.6351000000001	335.4956	295.1191	622.6083	297.9019	523.8771	734.017	664.836	773.1791	486.3654	690.9463000000001	627.2253000000001	916.5539	418.2715	280.3108	684.0626	216.7334	803.0640999999999	338.6601	625.8698	611.9971	330.8683	998.2839	434.5345	659.8541
K09986	uncharacterized protein	3539.7197	1056.4655	3469.8266	526.9096000000001	575.4624	3437.0363	1805.1792	2168.9633	1836.7737000000002	1055.4396	3757.9896	4143.5726	2968.7553	2888.5129	3342.2157	2308.6961	2222.801	3038.2917	1551.8129	987.3838	2448.2663000000002	964.7239999999999	2120.8523	3183.8198	2331.3968	1706.9608	1676.1702	5002.1605	1064.9599	2622.3719
K09987	uncharacterized protein	1772.5576	639.7536	1423.5278	1179.7601	390.9361	1951.7978	553.8745	364.5246	1181.5387	730.4763	686.4412	948.5917	844.059	969.6170000000001	1019.8971	965.6541	840.345	1538.5364	1080.2903	593.4246	1095.7946	696.7533999999999	1451.2758	1101.9427	1384.0106	1714.2122	1355.6115	1253.4413	985.6949	1266.6475
K09988	D-lyxose ketol-isomerase [EC:5.3.1.15]	404.0183	134.4794	297.7174	79.6014	112.9316	478.7837	351.2138	248.56929999999997	159.8323	226.2594	269.98290000000003	498.3169	542.3879	974.3906999999999	782.4697	97.7953	263.181	522.3156	466.5597	337.2617	835.6382	231.0223	506.2409	386.9971	598.4453	478.89529999999996	335.9445	497.625	387.97610000000003	299.9468
K09989	uncharacterized protein	3491.0305	1383.5055	2973.0738	824.5969	645.928	2950.1126	2512.7437999999997	3322.2407000000003	2303.4451	1277.4458	3889.6822	3852.2127	3276.8851999999997	3187.0971	2932.9806	2824.4768	2247.4819	3564.1254	2345.7167	1726.9504	3425.6578	1461.9584	1979.8391000000001	4554.1237	3179.5929	1998.7031	2245.906	3227.1884999999997	1840.4819	3081.9198
K09990	uncharacterized protein	0.0	0.0	0.0	0.0	0.0	0.0	26.6356	3.5764	4.0444	0.0	0.0	10.5632	16.832	29.0	17.4406	0.0	8.8889	3.6346	0.0	40.594	5.099	12.0	43.1903	21.139	82.23570000000001	34.7509	26.9299	143.8229	7.6223	16.476799999999997
K09991	uncharacterized protein	349.232	291.874	235.68630000000002	5.5654	71.1854	38.7259	250.5735	142.3222	23.0207	21.6254	71.11200000000001	92.264	52.960499999999996	28.7122	20.3492	23.0	107.42739999999999	218.3925	50.5366	139.7925	77.2106	60.158	73.943	60.481899999999996	158.8801	157.6965	130.2739	66.007	239.1729	366.6678
K09992	uncharacterized protein	2892.7684	3359.1544	3174.0164	595.2612	1403.6852	1437.9533000000001	2572.7538	3293.567	1831.4234000000001	1419.3177	2182.4885	1544.3504	1455.9367	1175.0156	2214.0731	2566.2238	1679.6986	2056.793	1559.5666	2302.2014	1362.0663	2161.312	1539.6084	2291.0415	1521.1971	4159.3831	2550.3525	3638.8748	3148.5859	2800.229
K10001	glutamate/aspartate transport system substrate-binding protein	52.7367	7.1224	11.0045	36.7173	32.572	212.25	50.0835	251.4017	27.4786	365.1956	160.9683	246.82670000000002	241.3073	747.0966999999999	375.1663	433.5088	351.0283	327.73650000000004	608.8382	25.534	228.1543	205.63930000000002	237.9603	512.5151	535.0926	100.38059999999999	110.4596	526.2953	47.5357	8.4101
K10002	glutamate/aspartate transport system permease protein	42.1328	10.0318	27.807	103.2464	36.5035	213.59040000000002	72.7389	299.1331	278.7733	345.05379999999997	198.8683	218.117	223.2733	657.2394999999999	308.25440000000003	463.2756	334.5333	146.5172	604.5295	28.4938	195.8062	160.0898	240.9269	439.81699999999995	592.5332	125.1548	136.5619	487.3214	63.9628	16.3037
K10003	glutamate/aspartate transport system permease protein	46.4199	15.5712	0.0	93.6528	49.4007	308.6306	94.4713	267.7146	257.3865	339.4389	165.0887	229.0168	230.9974	695.6955	324.54859999999996	455.28999999999996	347.8096	131.633	595.6681	42.7348	195.3007	180.4199	243.0422	464.4445	607.4478	155.03130000000002	202.03640000000001	505.4475	57.6535	108.6135
K10004	glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]	13.4659	33.326499999999996	17.848100000000002	87.0946	49.5202	199.5487	120.8666	292.4472	395.53639999999996	392.6598	158.1906	200.846	215.2489	354.1029	310.2359	628.2634	338.36	150.7239	541.8851999999999	44.6116	190.0738	146.8888	235.0069	379.4005	608.8913	162.0356	122.9083	473.98470000000003	44.3752	21.5158
K10005	glutamate transport system substrate-binding protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8795	0.0	0.0	0.0
K10006	glutamate transport system permease protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3442	0.0	0.0	0.0	0.0	0.0	0.0	3.892	0.0	5.0701	0.0
K10009	L-cystine transport system permease protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3216	0.0	0.0	0.0
K10011	UDP-4-amino-4-deoxy-L-arabinose formyltransferase / UDP-glucuronic acid dehydrogenase (UDP-4-keto-hexauronic acid decarboxylating) [EC:2.1.2.13 1.1.1.305]	0.0	0.0	0.0	0.0	0.0	0.0	7.8725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10012	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.4.2.53]	0.0	24.7671	0.0	0.0	0.0	0.0	22.214100000000002	0.0	4.4738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.1687	6.2481
K10016	histidine transport system permease protein	0.0	0.0	0.0	0.0	0.0	2.3946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10018	octopine/nopaline transport system substrate-binding protein	33.9643	53.032700000000006	103.0949	170.4349	47.728300000000004	263.3868	177.019	46.8967	100.9954	142.6739	57.278099999999995	91.67099999999999	941.9882	36.585499999999996	39.616	36.3092	31.9998	92.9661	298.066	33.3898	352.8827	1272.6672	35.5012	190.5624	753.3738000000001	641.0206000000001	89.1834	142.70759999999999	142.5715	723.7462
K10019	octopine/nopaline transport system permease protein	72.205	5.7818	31.8436	31.3012	0.0	135.8143	24.1769	11.0	91.5278	145.6667	0.0	35.2529	35.8143	0.0	6.6579	0.0	8.8626	26.7577	17.5169	0.0	24.997	29.0	9.0	59.324799999999996	63.0728	152.6858	17.5272	8.0322	0.0	618.7151
K10020	octopine/nopaline transport system permease protein	151.4978	201.63920000000002	204.2222	365.2198	145.5421	216.3101	141.7855	54.722	89.8551	144.3319	69.4235	251.1337	156.4887	31.817	19.2257	1435.587	36.554	313.5587	43.8615	194.2197	39.463300000000004	220.1651	18.5601	190.849	101.2988	26.8793	223.2539	38.6704	376.5159	701.5271999999999
K10021	octopine/nopaline transport system ATP-binding protein [EC:7.4.2.1]	0.0	0.0	0.0	38.6575	8.8458	135.8745	48.719	1805.7869	709.4314	0.0	1025.4366	1078.7386	788.3582	900.7215000000001	127.30199999999999	360.7163	411.183	579.4719	576.3869	7.0	275.4719	129.3333	260.7961	527.5229	663.4014	111.8889	141.4366	546.3334	0.0	29.0
K10022	arginine/ornithine transport system substrate-binding protein	0.0	9.1217	0.0	0.0	6.7003	0.0	7.1774	0.0	0.0	0.0	40.5603	0.0	0.0	0.0	0.0	0.0	70.7873	0.0	0.0	231.2041	0.0	0.0	0.0	54.1842	0.0	0.0	75.0973	8.5694	0.0	0.0
K10023	arginine/ornithine transport system permease protein	4.0313	352.7166	12.9539	0.0	81.5335	0.0	240.6177	0.0	0.0	0.0	43.1338	0.0	0.0	16.0	4.6407	223.4006	64.7273	3.8196	0.0	390.39079999999996	53.895	6.986	48.6826	38.1773	174.1471	41.7493	352.8124	10.5182	219.932	0.0
K10024	arginine/ornithine transport system permease protein	0.0	0.0	0.0	0.0	0.0	0.0	399.0972	8.6798	0.0	0.0	35.9592	0.0	0.0	0.0	0.0	12.226	68.39750000000001	0.0	0.0	0.0	2.5014	0.0	0.0	41.3857	0.0	0.0	0.0	11.7438	118.5819	0.0
K10026	7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	3658.6967	3438.6314	5259.5811	2703.2445	2941.8465	4575.0251	4714.3047	7159.1621000000005	5527.9896	3218.9375	6657.7811	7516.1347	7705.6170999999995	6477.1533	6413.4961	5622.6051	4888.069	7811.9443	4125.339	3748.5188000000003	5556.5317	4270.8629	5636.3225	7793.3562	4711.7701	4744.0935	4553.7349	9406.9178	3455.6715	4095.4646
K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	1528.8473	795.6301	1653.9941	1738.7591	377.78700000000003	3524.4739999999997	1059.462	5053.0563999999995	2554.9297	2265.2898	3130.069	4294.1574	4097.3248	4126.2263	2514.6592	4969.4929	2157.6484	2687.9805	1866.2048	502.88140000000004	3179.9868	1314.7695	4179.0195	3761.0488	3995.9136	2417.7503	1586.7347	5369.9771	1061.7728	1529.2885
K10034	C-X-C motif chemokine 15	286.4339	252.337	537.7689	1002.2743	267.9975	2779.4782	700.6204	213.7474	76.1868	53.422	199.0749	90.52590000000001	292.9137	102.1943	241.5349	149.80429999999998	595.4443	175.013	110.7332	598.2444	135.2768	505.27909999999997	2561.0735	348.9565	477.3363	439.8315	249.2611	799.1931	295.1416	372.1598
K10046	GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-]	497.94440000000003	109.7346	726.1283	275.364	114.32069999999999	311.5893	190.0518	64.01259999999999	211.979	356.0739	74.42410000000001	71.7065	107.8318	170.5035	188.1004	489.695	110.9855	176.8126	186.41660000000002	70.8726	365.3377	252.8666	1042.596	178.12099999999998	1144.08	711.612	124.8172	432.9925	272.4924	293.5443
K10047	inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase [EC:3.1.3.25 3.1.3.93]	161.06029999999998	0.0	372.5473	0.0	0.0	27.0913	0.0	11.5232	15.6501	0.0	0.0	34.0784	15.0	93.0795	0.0	20.9484	189.0413	207.161	138.8524	0.0	62.0898	0.0	67.2889	37.4809	49.1249	55.531000000000006	0.0	12.0	0.0	9.5356
K10085	ER degradation enhancer, mannosidase alpha-like 2	122.185	0.0	280.01160000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10088	protein OS-9	67.4409	0.0	103.0746	0.0	0.0	0.0	0.0	0.0	13.796299999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.9412	0.0	0.0	79.41409999999999	0.0	0.0	0.0	38.6177
K10089	cation-dependent mannose-6-phosphate receptor	10.4724	0.0	24.145599999999998	22.2638	0.0	4.1588	6.4429	6.8452	0.0	0.0	0.0	0.0	0.0	4.9713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10094	nickel transport protein	327.66769999999997	49.4443	363.0466	166.3014	177.0947	538.2661999999999	215.0186	1698.4556999999998	1437.9881	124.8287	2154.0876	2230.8563	1592.8076	1981.8725	2216.3788	847.0354	936.4263	2347.8642999999997	1290.3798000000002	148.5273	935.7804	352.51529999999997	2528.9908	1278.63	975.9445	561.6998	680.7839	1622.3431	163.2914	1475.5949
K10106	vitamin K-dependent gamma-carboxylase [EC:4.1.1.90]	766.1139	108.2013	986.4076	702.9455	88.8656	1893.3811	224.251	1621.7279	2029.2254	2351.9334	1183.0178	2125.7155	3218.9884	1555.629	367.3456	125.8298	1145.1207	1539.2036	721.0027	164.3327	993.0213	551.4528	907.6957	1286.7344	1224.1825000000001	634.7695	517.5166	1847.1468	676.6941	899.1179999999999
K10107	capsular polysaccharide transport system permease protein	171.9901	0.0	198.2172	0.0	8.6345	17.6301	27.430400000000002	8.6118	148.9135	31.52	37.822	0.0	8.3869	21.2651	138.94490000000002	41.9207	15.1012	16.221899999999998	0.0	0.0	4.9496	17.0322	98.46029999999999	16.9273	17.7607	10.0028	5.3166	40.321600000000004	18.0349	14.3999
K10108	maltose/maltodextrin transport system substrate-binding protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.578200000000002	0.0	0.0	0.0	0.0	0.0	0.0	3.8156	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10110	maltose/maltodextrin transport system permease protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10111	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	732.115	118.3872	634.0584	0.0	995.5974000000001	164.5017	173.3954	669.3993	385.2611	195.39659999999998	800.3561	697.0738	555.9356	1268.5227	468.64	141.05949999999999	301.4542	573.8495	325.581	509.2509	217.6287	104.7438	156.0685	354.1673	273.0741	170.9947	166.5779	496.4121	622.6039000000001	232.13240000000002
K10112	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	6117.2494	910.7196	3569.0636	297.2566	1171.3066	4363.4175	1612.2991	6023.1459	3016.101	1027.0217	3361.4332	4797.7321	4496.2487	4607.3449	4332.9155	3193.7043000000003	2728.6484	3568.8685	2951.0905000000002	1693.113	2739.4501	1498.2963	3981.4004	3860.4369	3481.1567	2388.2336	1788.9659	4613.5733	1698.8241	1912.6118000000001
K10117	raffinose/stachyose/melibiose transport system substrate-binding protein	262.2772	142.98850000000002	226.3914	15.1525	103.4742	271.5065	38.8761	176.4454	89.7197	36.013400000000004	393.91700000000003	311.5419	281.5484	200.54410000000001	250.7495	324.434	309.8752	528.8341	415.6513	220.20739999999998	388.5932	47.74079999999999	241.5333	98.34450000000001	136.478	139.7476	65.42699999999999	271.0274	158.9237	230.61190000000002
K10118	raffinose/stachyose/melibiose transport system permease protein	0.0	8.2418	0.0	0.0	55.9718	0.0	64.08609999999999	107.1506	24.9377	0.0	27.2866	13.6978	15.5525	11.8993	0.0	3.4271	15.9742	10.0	0.0	62.989599999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0305	65.3067
K10119	raffinose/stachyose/melibiose transport system permease protein	124.67340000000002	9.471499999999999	165.8061	0.0	71.7698	8.675	140.77190000000002	218.8708	28.9693	18.5032	56.2926	60.0887	76.06479999999999	51.6237	120.128	258.1666	46.5385	82.1688	0.0	130.4377	76.2476	44.7717	26.6468	94.5352	134.41469999999998	48.7581	21.5423	81.6553	135.8675	105.38879999999999
K10123	putative ferrous iron transport protein C	5.961	2.1905	0.0	0.0	5.5869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6944	0.0	0.0
K10125	two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]	529.5686000000001	17.9864	342.8071	38.943200000000004	31.938199999999995	1512.4744	222.27710000000002	2934.4426	1139.4255	340.964	1725.8516	1654.7289	1183.9921	1953.4633000000001	1484.3587	854.3763	701.9777	755.4106	801.224	66.7311	828.5917	352.6648	1648.1823	1269.286	508.9097	519.4765	465.4622	2234.3103	117.4659	328.5596
K10126	two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD	0.0	0.0	0.0	35.1673	0.0	159.95319999999998	69.1713	1067.1010999999999	170.76909999999998	323.9909	692.2851	1156.3968	318.1469	375.388	745.5888	567.8435	176.7056	257.86	207.039	0.0	97.6139	163.1082	140.575	604.1334	409.73859999999996	84.4157	135.3895	390.9575	11.6329	0.0
K10133	tumor protein p53-inducible protein 3 [EC:1.-.-.-]	9.7957	0.0	8.0634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7229	0.0	15.394	5.0623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10134	etoposide-induced 2.4 mRNA	70.1546	0.0	3.7486	4.7636	0.0	39.7928	5.4895	14.9479	12.7686	0.0	19.0639	8.2318	0.0	34.802800000000005	4.2195	0.0	0.0	0.0	0.0	0.0	3.618	0.0	13.3736	4.1601	6.7551	17.0694	0.0	2.9042	0.0	9.5878
K10143	E3 ubiquitin-protein ligase RFWD2 [EC:2.3.2.27]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.261	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10144	RING finger and CHY zinc finger domain-containing protein 1 [EC:2.3.2.27]	0.0	0.0	3.5779	36.6581	0.0	8.5336	0.0	15.343800000000002	0.0	0.0	0.0	0.0	0.0	31.0847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10200	N-acetylglucosamine transport system substrate-binding protein	0.0	6.3807	0.0	0.0	0.0	0.0	39.3187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.3283	0.0	0.0	0.0	0.0	0.0	0.0	3.3904	0.0	13.3911	0.0
K10202	N-acetylglucosamine transport system permease protein	0.0	0.0	0.0	0.0	5.2075	0.0	53.2329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0878	0.0	0.0	0.0	0.0	0.0	0.0	8.1564	0.0	43.069100000000006	0.0
K10203	elongation of very long chain fatty acids protein 6 [EC:2.3.1.199]	22.476799999999997	0.0	18.7554	56.1863	0.0	11.177299999999999	6.9857	13.0	4.2579	0.0	14.9585	56.0643	14.0	102.9054	6.6987	26.2419	205.6477	267.1409	131.3586	0.0	94.7119	0.0	67.3781	45.2493	85.5012	61.6141	3.3615	0.0	3.9336	19.5277
K10206	LL-diaminopimelate aminotransferase [EC:2.6.1.83]	274.3032	266.347	687.5493	24.1974	43.1896	18.5395	292.2627	207.7795	318.4708	306.133	127.3263	142.84179999999998	322.7735	129.6084	265.4869	152.0901	453.42560000000003	552.5824	192.43419999999998	270.6051	288.6219	113.8392	273.0686	332.00800000000004	41.112	169.87709999999998	358.4978	243.6721	251.6125	78.4659
K10208	4,4'-diapophytoene synthase [EC:2.5.1.96]	0.0	0.0	0.0	0.0	33.9725	0.0	58.09179999999999	75.5478	26.5631	0.0	91.6164	63.0541	18.0493	93.7662	150.6271	33.1768	8.024	55.7266	42.1314	16.772	15.6106	34.9044	11.4435	98.6367	8.2097	13.7341	165.3374	221.2251	19.113599999999998	0.0
K10209	4,4'-diapophytoene desaturase [EC:1.3.8.2]	0.0	84.5435	46.0879	0.0	54.954499999999996	0.0	37.2536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.1467	0.0	0.0	0.0	0.0	0.0	43.899499999999996	0.0	47.1834	36.0692	11.035
K10210	diapolycopene oxygenase [EC:1.14.99.44]	583.695	121.9665	959.1481000000001	485.72349999999994	26.708399999999997	669.6631	150.408	1246.745	2396.8707	1351.1616999999999	823.8297	1325.3105	1102.1562999999999	1295.3262	507.0109	858.6192	1035.4859	1518.2954	938.5948999999999	112.17	993.4258	870.8678	1180.2136	1145.2083	1251.3707	1131.7133000000001	526.5693	2092.5238	203.1842	833.3947000000001
K10211	4,4'-diaponeurosporenoate glycosyltransferase [EC:2.4.1.-]	20.0	4.6848	66.8945	0.0	9.2514	0.0	15.4659	0.0	7.5103	0.0	6.6994	11.4326	4.7809	0.0	0.0	0.0	8.0721	31.3998	0.0	0.0	0.0	38.1972	0.0	0.0	0.0	30.536	18.0	27.0	9.6267	11.4769
K10212	glycosyl-4,4'-diaponeurosporenoate acyltransferase [EC:2.3.1.-]	20.1505	0.0	56.0	0.0	11.1569	0.0	14.749	0.0	7.2684	0.0	0.0	5.9719	10.7684	4.7424	11.3506	16.5584	0.0	0.0	0.0	7.6826	5.4177	52.6455	0.0	0.0	0.0	4.5792	31.1605	12.0	10.5062	0.0
K10215	monooxygenase [EC:1.14.13.-]	1926.7265	1098.202	2586.6161	431.6183	556.1594	2901.2444	1212.4691	2625.7875999999997	899.24	687.8197	2834.9148	3764.6666	2689.6846	2250.4661	2510.7666	1921.0664	1956.1713	2702.0733	2014.1555	879.8609	2454.6804	633.743	1569.8758	3974.9423	2143.0555	1671.3774	1444.7662	3017.1388	868.2795	1816.1666
K10216	2-hydroxymuconate-semialdehyde hydrolase [EC:3.7.1.9]	0.0	0.0	0.0	0.0	15.2395	4.2686	17.374	109.65	25.4197	0.0	44.8445	61.8729	49.0574	66.5971	43.8303	109.4718	13.272200000000002	12.5839	9.0	13.7987	13.1571	11.0	69.7542	104.4057	146.47	53.3618	15.4388	82.5424	3.3225	18.6057
K10217	aminomuconate-semialdehyde/2-hydroxymuconate-6-semialdehyde dehydrogenase [EC:1.2.1.32 1.2.1.85]	547.4216	459.74170000000004	1079.0748	1348.7888	431.032	1171.7761	578.7963	931.8672	1928.1887	1238.5336	899.684	1041.161	1672.9347	1186.2593	869.882	410.5473	946.4371	828.0294	332.2328	537.2099	1054.6147	653.0436	1840.6004	1074.4805000000001	1374.9509	856.7735	667.1468	1548.3706	335.6477	571.2998
K10218	4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]	560.0449	595.5507	655.307	270.1214	367.3156	579.8345	751.8860999999999	542.4474	706.9119000000001	357.5449	901.9353	1170.7413000000001	877.0581	903.4319	1422.8072	1245.9202	774.7207	995.5539	424.8798	697.2973	953.8757	531.7483	651.3108	655.1571	1126.79	1016.7589	495.5849	984.2173	583.6932	558.5366
K10219	2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase [EC:1.1.1.312]	293.2422	114.81729999999999	244.04659999999998	61.5468	167.85739999999998	223.9707	244.6932	467.5243	232.4594	129.1171	644.9239	464.4479	863.0536	217.7354	151.85660000000001	222.8685	339.4981	395.6316	105.838	243.5782	178.5747	42.7853	93.53299999999999	141.715	198.66039999999998	170.70690000000002	158.5196	192.0736	23.896900000000002	247.68449999999999
K10220	4-oxalmesaconate hydratase [EC:4.2.1.83]	39.4086	108.86789999999999	55.3048	151.12980000000002	103.93650000000001	200.2983	145.0962	337.7712	46.1959	30.261499999999998	457.62760000000003	563.0074	502.08849999999995	387.05179999999996	174.7659	432.5637	158.56709999999998	350.2417	130.6687	150.0324	211.6065	91.3697	94.0769	135.2012	212.59749999999997	197.125	93.6847	284.7055	30.8615	96.67320000000001
